metric_name,timestamp,metric_value
s3.data_transfer,2019-12-22 06:00:00,55883.018
s3.data_transfer,2019-12-22 07:00:00,37752.625
s3.data_transfer,2019-12-22 08:00:00,45715.39
s3.data_transfer,2019-12-22 09:00:00,20192.57
s3.data_transfer,2019-12-22 10:00:00,16895.797
s3.data_transfer,2019-12-22 11:00:00,32686.949
s3.data_transfer,2019-12-22 12:00:00,46502.685
s3.data_transfer,2019-12-22 13:00:00,46154.915
s3.data_transfer,2019-12-22 14:00:00,14617.031
s3.data_transfer,2019-12-22 15:00:00,39981.592
s3.data_transfer,2019-12-22 16:00:00,82521.13
s3.data_transfer,2019-12-22 17:00:00,56983.894
s3.data_transfer,2019-12-22 18:00:00,25474.747
s3.data_transfer,2019-12-22 19:00:00,16591.592
s3.data_transfer,2019-12-22 20:00:00,9473.044
s3.data_transfer,2019-12-22 21:00:00,18911.194
s3.data_transfer,2019-12-22 22:00:00,24004.588
s3.data_transfer,2019-12-22 23:00:00,43702.831
s3.data_transfer,2019-12-23 00:00:00,52507.061
s3.data_transfer,2019-12-23 01:00:00,18817.866
s3.data_transfer,2019-12-23 02:00:00,18964.608
s3.data_transfer,2019-12-23 03:00:00,45324.964
s3.data_transfer,2019-12-23 04:00:00,68790.727
s3.data_transfer,2019-12-23 05:00:00,32940.144
s3.data_transfer,2019-12-23 06:00:00,69963.752
s3.data_transfer,2019-12-23 07:00:00,47510.044
s3.data_transfer,2019-12-23 08:00:00,20264.284
s3.data_transfer,2019-12-23 09:00:00,35278.357
s3.data_transfer,2019-12-23 10:00:00,29012.578
s3.data_transfer,2019-12-23 11:00:00,25463.81
s3.data_transfer,2019-12-23 12:00:00,19328.978
s3.data_transfer,2019-12-23 13:00:00,21548.129
s3.data_transfer,2019-12-23 14:00:00,33862.15
s3.data_transfer,2019-12-23 15:00:00,37715.076
s3.data_transfer,2019-12-23 16:00:00,51843.373
s3.data_transfer,2019-12-23 17:00:00,60449.54
s3.data_transfer,2019-12-23 18:00:00,51983.854
s3.data_transfer,2019-12-23 19:00:00,30588.297
s3.data_transfer,2019-12-23 20:00:00,21846.786
s3.data_transfer,2019-12-23 21:00:00,3013.841
s3.data_transfer,2019-12-23 22:00:00,5481.016
s3.data_transfer,2019-12-23 23:00:00,4570.91
s3.data_transfer,2019-12-24 00:00:00,8228.86
s3.data_transfer,2019-12-24 01:00:00,14231.113
s3.data_transfer,2019-12-24 02:00:00,35862.39
s3.data_transfer,2019-12-24 03:00:00,14735.148
s3.data_transfer,2019-12-24 04:00:00,18405.8
s3.data_transfer,2019-12-24 05:00:00,31837.611
s3.data_transfer,2019-12-24 06:00:00,32133.411
s3.data_transfer,2019-12-24 07:00:00,22252.262
s3.data_transfer,2019-12-24 08:00:00,70898.326
s3.data_transfer,2019-12-24 09:00:00,37416.89
s3.data_transfer,2019-12-24 10:00:00,13813.896
s3.data_transfer,2019-12-24 11:00:00,13452.653
s3.data_transfer,2019-12-24 12:00:00,10612.809
s3.data_transfer,2019-12-24 13:00:00,25092.433
s3.data_transfer,2019-12-24 14:00:00,26366.825
s3.data_transfer,2019-12-24 15:00:00,67779.368
s3.data_transfer,2019-12-24 16:00:00,61357.005
s3.data_transfer,2019-12-24 17:00:00,51380.629
s3.data_transfer,2019-12-24 18:00:00,13971.712
s3.data_transfer,2019-12-24 19:00:00,28143.175
s3.data_transfer,2019-12-24 20:00:00,2881.763
s3.data_transfer,2019-12-24 21:00:00,3053.366
s3.data_transfer,2019-12-24 22:00:00,2096.506
s3.data_transfer,2019-12-24 23:00:00,13078.552
s3.data_transfer,2019-12-25 00:00:00,18256.671
s3.data_transfer,2019-12-25 01:00:00,25855.564
s3.data_transfer,2019-12-25 02:00:00,18734.019
s3.data_transfer,2019-12-25 03:00:00,23943.013
s3.data_transfer,2019-12-25 04:00:00,25240.213
s3.data_transfer,2019-12-25 05:00:00,28494.824
s3.data_transfer,2019-12-25 06:00:00,53717.471
s3.data_transfer,2019-12-25 07:00:00,33502.105
s3.data_transfer,2019-12-25 08:00:00,44489.137
s3.data_transfer,2019-12-25 09:00:00,32506.004
s3.data_transfer,2019-12-25 10:00:00,52674.653
s3.data_transfer,2019-12-25 11:00:00,14005.852
s3.data_transfer,2019-12-25 12:00:00,30317.918
s3.data_transfer,2019-12-25 13:00:00,47843.708
s3.data_transfer,2019-12-25 14:00:00,56853.749
s3.data_transfer,2019-12-25 15:00:00,36564.937
s3.data_transfer,2019-12-25 16:00:00,137251.721
s3.data_transfer,2019-12-25 17:00:00,67149.154
s3.data_transfer,2019-12-25 18:00:00,18503.337
s3.data_transfer,2019-12-25 19:00:00,36218.042
s3.data_transfer,2019-12-25 20:00:00,2478.954
s3.data_transfer,2019-12-25 21:00:00,657.312
s3.data_transfer,2019-12-25 22:00:00,7559.819
s3.data_transfer,2019-12-25 23:00:00,3614.121
s3.data_transfer,2019-12-26 00:00:00,11186.599
s3.data_transfer,2019-12-26 01:00:00,35869.664
s3.data_transfer,2019-12-26 02:00:00,9479.805
s3.data_transfer,2019-12-26 03:00:00,12842.93
s3.data_transfer,2019-12-26 04:00:00,22133.444
s3.data_transfer,2019-12-26 05:00:00,22515.045
s3.data_transfer,2019-12-26 06:00:00,27856.55
s3.data_transfer,2019-12-26 07:00:00,33739.422
s3.data_transfer,2019-12-26 08:00:00,40777.494
s3.data_transfer,2019-12-26 09:00:00,34477.813
