metric_name,timestamp,metric_value
s3.storage,2019-12-24 11:00:00,44471.937
s3.storage,2019-12-24 12:00:00,44474.074
s3.storage,2019-12-24 13:00:00,44477.098
s3.storage,2019-12-24 14:00:00,44480.084
s3.storage,2019-12-24 15:00:00,44484.806
s3.storage,2019-12-24 16:00:00,44490.594
s3.storage,2019-12-24 17:00:00,44497.727
s3.storage,2019-12-24 18:00:00,44501.997
s3.storage,2019-12-24 19:00:00,44504.22
s3.storage,2019-12-24 20:00:00,44506.237
s3.storage,2019-12-24 21:00:00,44507.791
s3.storage,2019-12-24 22:00:00,44509.264
s3.storage,2019-12-24 23:00:00,44509.514
s3.storage,2019-12-25 00:00:00,44509.964
s3.storage,2019-12-25 01:00:00,44511.118
s3.storage,2019-12-25 02:00:00,44512.611
s3.storage,2019-12-25 03:00:00,44521.727
s3.storage,2019-12-25 04:00:00,44533.084
s3.storage,2019-12-25 05:00:00,44539.225
s3.storage,2019-12-25 06:00:00,44546.379
s3.storage,2019-12-25 07:00:00,44550.334
s3.storage,2019-12-25 08:00:00,44555.852
s3.storage,2019-12-25 09:00:00,44561.598
s3.storage,2019-12-25 10:00:00,44565.268
s3.storage,2019-12-25 11:00:00,44567.919
s3.storage,2019-12-25 12:00:00,44569.936
s3.storage,2019-12-25 13:00:00,44578.471
s3.storage,2019-12-25 14:00:00,44589.278
s3.storage,2019-12-25 15:00:00,44599.181
s3.storage,2019-12-25 16:00:00,44603.584
s3.storage,2019-12-25 17:00:00,44609.735
s3.storage,2019-12-25 18:00:00,44613.085
s3.storage,2019-12-25 19:00:00,44614.739
s3.storage,2019-12-25 20:00:00,44615.636
s3.storage,2019-12-25 21:00:00,44616.161
s3.storage,2019-12-25 22:00:00,44616.725
s3.storage,2019-12-25 23:00:00,44616.994
s3.storage,2019-12-26 00:00:00,44617.368
s3.storage,2019-12-26 01:00:00,44617.82
s3.storage,2019-12-26 02:00:00,44619.36
s3.storage,2019-12-26 03:00:00,44620.273
s3.storage,2019-12-26 04:00:00,44621.957
s3.storage,2019-12-26 05:00:00,44624.333
s3.storage,2019-12-26 06:00:00,44626.5
s3.storage,2019-12-26 07:00:00,44629.474
s3.storage,2019-12-26 08:00:00,44631.656
